Voice_mean,Voice_std,Voice_min,Voice_max,Voice_fft0,Voice_fft1,Voice_fft2,Voice_fft3,Voice_fft4,Acceleration X_mean,Acceleration X_std,Acceleration X_min,Acceleration X_max,Acceleration X_fft0,Acceleration X_fft1,Acceleration X_fft2,Acceleration X_fft3,Acceleration X_fft4,Acceleration Y_mean,Acceleration Y_std,Acceleration Y_min,Acceleration Y_max,Acceleration Y_fft0,Acceleration Y_fft1,Acceleration Y_fft2,Acceleration Y_fft3,Acceleration Y_fft4,Acceleration Z_mean,Acceleration Z_std,Acceleration Z_min,Acceleration Z_max,Acceleration Z_fft0,Acceleration Z_fft1,Acceleration Z_fft2,Acceleration Z_fft3,Acceleration Z_fft4,Gyro X_mean,Gyro X_std,Gyro X_min,Gyro X_max,Gyro X_fft0,Gyro X_fft1,Gyro X_fft2,Gyro X_fft3,Gyro X_fft4,Gyro Y_mean,Gyro Y_std,Gyro Y_min,Gyro Y_max,Gyro Y_fft0,Gyro Y_fft1,Gyro Y_fft2,Gyro Y_fft3,Gyro Y_fft4,Gyro Z_mean,Gyro Z_std,Gyro Z_min,Gyro Z_max,Gyro Z_fft0,Gyro Z_fft1,Gyro Z_fft2,Gyro Z_fft3,Gyro Z_fft4,Temperature_mean,Temperature_std,Temperature_min,Temperature_max,Temperature_fft0,Temperature_fft1,Temperature_fft2,Temperature_fft3,Temperature_fft4,label,speed_start,speed_end,Speed_Range
1392.1443223443223,573.6504727491704,0.0,2928.0,1900277.0,11312.587759024193,20527.803124361864,10938.25211577167,36021.27432050035,-0.008322344322344324,2.24842291626372,-4.89,5.42,11.359999999999994,12.25726950002589,6.377716690735045,38.22275634825451,42.27742607813368,-0.06981684981684981,2.4484358846974787,-4.83,4.18,95.30000000000001,56.03098519034932,49.0990252336017,45.24885794694567,48.23448552725932,9.788007326007325,1.7237117246907732,4.28,15.39,13360.63,24.31407786743947,12.226822672681207,16.123260055569123,23.571198608982396,-0.09837362637362637,2.423454711671793,-4.57,4.6,134.28000000000003,52.03635890622198,58.91936283576309,43.97530895113319,37.203562027004736,0.1212527472527472,9.67373690755706,-29.64,28.63,165.50999999999996,68.66974540425214,61.78855573166646,92.12338982238462,117.67510191647918,-0.02681318681318683,3.4870604177504902,-7.35,7.71,36.60000000000001,20.728350465668395,6.206814256390784,41.25029230137059,78.19944237210612,25.12367032967033,3.8666878720823434,17.37,27.52,34293.81,2501.780528505498,1970.758503600978,1313.701297094311,623.1257310568288,notchlong,60.0,70.0,60.0_70.0
1397.7075702075701,544.383505493878,0.0,2928.0,2289445.0,8450.10042822434,17936.88743841383,14888.538249624948,4643.50934901754,-0.014420024420024427,0.7079877411723345,-2.17,2.48,23.62,13.952838323119437,30.295626039732213,29.68689559517521,25.776928725279348,0.011544566544566542,0.6929541581894436,-1.98,2.36,18.909999999999997,5.701235912844109,12.555444041890619,3.1668294796899583,2.040257740335335,9.796581196581196,0.8349955783191236,7.11,11.87,16046.8,21.154457281671228,41.807305457921316,42.18942098091801,41.438405663125785,-0.10401709401709401,0.8347771987930471,-2.72,2.5,170.38,102.3661543452708,19.900788445394433,9.55637122640369,16.879357782856154,-0.026214896214896213,2.965282997524337,-10.88,9.73,42.94000000000002,124.42201531540135,60.26480417401106,103.36830910691522,59.25395021052783,0.00014652014652014666,1.095939103333021,-3.33,3.0,0.24000000000000288,25.33865164289628,10.396591967857121,9.39044082274534,3.5611312431424875,23.348034188034188,3.697820866898009,18.18,27.29,38244.08,3647.3544898715886,1593.6468357815643,193.36607280774433,800.1381706112214,notchshort,60.0,70.0,60.0_70.0
1314.7846153846153,505.0303096673778,0.0,2926.0,1794681.0,101613.12079644448,39596.342489973445,60602.17246398382,80006.85763835808,0.03667399267399268,0.7513804145829575,-2.12,2.04,50.06,36.97684293456379,23.491636975997444,5.696027751077893,18.966454256197565,-0.02926007326007326,0.6156488894430998,-2.31,1.77,39.94,6.794931944138208,11.73044054538617,9.890374055640855,5.279492724130849,9.837831501831502,0.5786977810494156,7.9,11.44,13428.640000000001,13.015641514532211,4.951532399521456,9.154841064854653,17.496164525393493,0.002285714285714281,0.9444569998652417,-3.78,3.39,3.1199999999999903,27.154122469116363,24.880181632282262,21.378040159696912,9.417814522305783,0.0051941391941391956,2.118393902907988,-6.24,5.74,7.089999999999982,23.27125437057954,13.385992976008007,19.71986423670064,56.46585606352724,-0.00852014652014652,0.9527073474510197,-3.3,3.4,11.629999999999999,5.781679049491398,14.541133409560695,2.8045473548482436,2.9127544856506167,23.63156043956044,4.601871046158067,17.34,27.53,32257.079999999998,3891.88494054058,1186.4102126327325,781.6173432599028,967.5694745416968,scracth,60.0,70.0,60.0_70.0
1622.2234432234432,1073.9209447135163,0.0,2941.0,1328601.0,25128.0966377501,27373.531860306983,43583.52843963991,27821.942478146695,0.0770451770451771,8.505980905888586,-18.84,26.34,63.099999999999994,151.84813518466075,117.91110483374437,76.20681007673846,139.442860075625,-0.27097680097680105,21.251378994789256,-51.36,50.67,221.9299999999999,175.61008997773177,109.70347001349795,121.84015073527505,96.90312309145065,9.847155067155066,11.076789517776856,-29.22,53.25,8064.819999999999,28.754015486822784,65.89868162342968,135.1050247771253,76.06576288580821,-0.5085714285714288,24.75541888923817,-62.96,66.31,416.5200000000001,141.64242661015572,136.51367430042188,211.79230089060974,187.9922748260109,-0.7057509157509158,83.7127162228246,-318.89,344.89,578.0100000000002,150.93227949593913,273.8988831588169,786.3031323772666,506.2261066489272,-0.5897191697191695,29.605465167917938,-58.43,62.84,482.9799999999999,432.3507054557547,350.5636258063143,158.68389423384136,379.1639134382493,23.443333333333328,4.792598052496797,16.65,27.37,19200.09,2294.4055452362086,1149.4769989451459,4.763119667479382,573.9914587345385,singlecutlong,60.0,70.0,60.0_70.0
1280.115995115995,603.9982311431133,0.0,2928.0,2096830.0,106990.77972779576,93863.3571440121,135016.94094469497,61338.57368459585,0.08644688644688646,3.83814825182388,-8.4,8.14,141.6,81.07709458357517,32.83770235450907,48.12986846806947,9.306887426097889,-0.01431013431013431,4.940515275834293,-13.43,13.79,23.44000000000001,14.46444035652111,14.15038503882724,20.323261248741627,11.108529864374226,9.808443223443224,6.095592220936674,-8.2,28.89,16066.23,33.69251691685406,10.205210431228856,5.446672851998331,20.112338108753754,0.031587301587301594,6.360499346523677,-20.22,20.44,51.74000000000005,27.09281802744725,5.585213264535101,44.86152846687244,10.27731290293285,0.08417582417582423,32.51700950057395,-97.98,96.21,137.88000000000008,59.88534689429529,99.47986770850788,46.779877029509045,109.49250203174266,-0.07574481074481074,8.492458546380115,-22.51,27.0,124.07,47.38163070877572,30.846155288811467,16.304994763512234,37.14475119617718,24.301678876678874,5.033785213874297,16.7,28.54,39806.15000000001,4769.917858688731,2447.7503891584124,484.8126653638335,1221.5731994802939,singlecutshort,60.0,70.0,60.0_70.0
1535.2380952380952,1049.6671768415438,0.0,2929.0,2095600.0,42962.474878173314,15820.636458829724,16433.117356459814,34661.29376625126,0.08726007326007328,7.6810839127833415,-18.11,21.95,119.10999999999994,124.08876952928526,29.585096937071274,79.24444213068568,104.87719535057555,-0.026857142857142864,13.396726127241303,-28.97,30.94,36.660000000000025,47.96606035248185,92.19829061620263,89.53141115638587,31.257875583076558,9.862813186813188,6.806438300784795,-8.74,26.25,13462.740000000002,82.33882368888058,133.4295550740126,124.09147904394425,43.847898323249964,0.024805860805860835,18.623858345884848,-50.15,43.92,33.85999999999994,164.15502825288348,50.37329022533379,58.44050257489367,81.81956536247166,-0.5271648351648351,39.8666173360952,-125.1,121.21,719.5799999999995,273.3767090293137,738.3621935458674,788.3500478054235,427.43729380587143,0.008454212454212448,21.363039494378597,-42.24,40.99,11.540000000000163,43.24027847101498,130.12547306038542,227.5110621044989,86.00087312261063,25.82676923076923,5.241031820530682,15.32,28.69,35253.54,3302.3353161985747,2742.112062635077,1827.518740433608,827.1351949324752,twocutlong,60.0,70.0,60.0_70.0
1429.596459096459,439.03864358542813,0.0,2928.0,2341679.0,66724.34498652956,35948.99896687301,27730.45248136318,69180.3621947823,0.038968253968253964,0.9919741901198762,-2.45,2.76,63.82999999999999,44.877978326774866,15.032860175534225,4.880765622455302,5.206442417270866,-0.0019963369963369956,1.0417862266852662,-2.66,4.01,3.2699999999999996,16.534091941869963,7.661086071511287,4.576440145444903,8.794650495695784,9.83991452991453,0.7134183082599959,7.94,12.64,16117.779999999999,6.616065141154674,7.173561044671339,13.445944865703934,10.478422566212577,0.024548229548229553,1.3269819456419696,-4.28,5.0,40.21000000000001,11.022332653111164,7.837535595592325,27.061559330838403,14.663346658653568,-0.04314407814407815,2.7429880755147464,-8.37,6.92,70.67000000000002,18.248923380533114,39.92958806745446,26.24072276800097,11.57400389721595,0.012973137973137977,1.6660323373131691,-4.98,5.06,21.250000000000014,31.144261235267535,12.885259229664728,4.271868378476791,12.439628124541425,24.071593406593408,5.211689543767536,16.32,28.39,39429.270000000004,4943.384256180687,2546.614590831192,381.631657272678,1267.8115248271029,twocutshort,60.0,70.0,60.0_70.0
1402.8443223443223,524.1964472646749,0.0,2927.0,2297859.0,23357.064352581707,12148.565135251625,26635.824960131533,22895.39739178969,-0.025244200244200248,0.8429176509312559,-2.73,2.54,41.35,5.528554875958493,8.168984524987108,14.799602218696268,17.64556498868515,-0.014462759462759461,0.7579255141496285,-2.44,2.47,23.68999999999999,0.3365233844833595,20.292118048359566,2.259398166519719,20.05694482783775,9.80925518925519,0.9034215558243099,6.73,12.99,16067.560000000001,19.616965772287724,18.094357008478596,7.186477250849627,12.341143485331541,-0.012722832722832728,0.9681952850491925,-3.91,3.37,20.840000000000003,12.014009307147287,28.5008327812734,28.09571415831662,28.985564923531662,0.026770451770451772,3.979905571898286,-10.75,13.24,43.849999999999966,21.351142350947732,58.893728979364376,8.532395300413466,30.65026637752978,0.005036630036630039,1.2478062673963946,-3.42,3.6,8.249999999999996,9.248161662502895,13.265900830580463,3.6958215374613914,19.270140328553236,24.51251526251526,4.9527187707040286,17.12,28.74,40151.5,4679.080814567759,2447.162655081514,357.29382147096106,1219.6518964528143,warped,60.0,70.0,60.0_70.0
1483.0489130434783,737.3881651012765,0.0,2930.0,2183048.0,1467.5148007732325,49609.067269390274,43472.627587395305,84416.28449719273,-0.04805027173913046,2.258334940011579,-8.85,8.85,70.73000000000002,100.11225024997644,67.83435614337711,112.14339655532751,149.47269614425934,-0.05007472826086957,2.5519606022843178,-7.75,7.06,73.70999999999998,125.52124094791881,75.12337215417482,119.92904739041334,120.52156393846583,9.793654891304348,2.111480963485311,1.36,17.41,14416.26,88.46042313947471,75.00473045521257,22.542539066900368,77.09574064933187,-0.1434782608695652,4.208034999126698,-13.78,12.86,211.20000000000002,275.7784172064404,49.887247984150555,131.53092351865655,90.08240529229107,-0.22111413043478262,6.555128653681945,-22.36,22.67,325.48,303.96710796892677,168.61064548425867,132.2218440681066,83.11286457813056,0.007982336956521742,1.9579733358570404,-4.68,4.3,11.750000000000007,21.619517856686528,55.766296704326045,38.61007595494515,42.82571503839413,24.456589673913044,4.330895962392457,18.17,28.47,36000.100000000006,3942.645054791604,1325.4057044788246,426.7964991892039,1090.7420204587554,healthynotchlong,70.0,80.0,70.0_80.0
1381.0091575091576,687.3956454767614,0.0,2929.0,2262093.0,51278.010285269345,49601.87185380531,39913.750872330835,140066.06743503505,-0.2451648351648352,1.164349427025231,-3.32,3.23,401.58,222.37051600732892,177.20197688077423,125.06934741574848,134.6776751171847,0.04549450549450549,2.1100491793669405,-4.77,5.07,74.52000000000001,200.53669377184139,106.73276816612139,135.00697671192995,158.39073724165655,9.713650793650793,0.8213599789685778,7.43,12.64,15910.96,149.0581408986287,109.88271345653715,110.40111750967526,124.40690974399322,0.1366239316239316,3.3693439677632337,-9.16,9.01,223.78999999999996,307.79443891966866,190.62688672203475,260.144674422276,314.77671858182504,0.31973748473748476,3.2989611147420703,-11.42,9.13,523.73,455.0062150058834,457.6263608627796,381.46006606544796,444.3824563609157,0.04684981684981684,1.7082402360150484,-3.76,4.03,76.73999999999998,96.8605167362317,14.777628669919565,65.73764809942267,29.497230400783874,24.318699633699634,4.7031210203700375,17.49,27.98,39834.03,4479.390491472432,2281.8273758624805,222.72637604140382,1139.6289033954536,healthynotchshort,70.0,80.0,70.0_80.0
1406.17628032345,752.6089663675181,0.0,2929.0,2608457.0,151229.267063525,172242.26974053605,50485.74505677432,71328.58821906199,-0.14953099730458222,2.361514965795323,-8.94,9.08,277.38,256.43568869929595,207.54290369929376,121.77732752973841,72.76730787746742,0.02570350404312668,2.5277697420776803,-7.28,6.55,47.68,90.02852868406316,79.08135304274606,52.469412449867455,77.30924558772361,9.816889487870618,2.104832784920716,2.02,17.81,18210.33,31.267634887360714,9.13629529783502,54.779134778186844,53.03224486021583,-0.13121832884097034,4.274584744988679,-11.89,12.42,243.41,209.79111839931275,140.68816725199036,191.90499047734136,102.5552731608665,-0.2644959568733154,6.799755929650257,-25.12,22.32,490.64,124.67409821092468,154.59209582019216,355.75232775478236,332.1427189092143,0.06323450134770889,1.9505378058553782,-4.61,4.78,117.30000000000001,37.92553516915506,38.29171484178098,53.82547781705804,18.544735951945245,24.931094339622643,4.463662492342748,17.81,28.53,46247.18000000001,4626.255726437317,2835.0260235575424,521.8274392235762,590.9156698963574,healthyscracth,70.0,80.0,70.0_80.0
1422.9911383776414,618.3624960104353,0.0,2928.0,2087528.0,21119.764812454156,53936.26119846616,24817.227113773784,54757.66450366421,-0.11252897068847988,0.9860591029678896,-3.05,2.46,165.07999999999998,5.509815820230953,84.98041275262423,76.71986423066718,136.31661103064098,-0.034785276073619635,2.020735422519938,-5.41,4.92,51.03,71.45664875888545,96.78052821672605,81.71283438719347,110.21327309221557,9.816632583503749,0.7756840396412252,6.99,12.83,14401.0,42.665077578919636,47.43631355066633,51.76913469282263,61.25320188866177,-0.050102249488752554,3.2208206523519154,-8.99,9.09,73.50000000000001,180.01549168348444,147.23246629644288,190.14824042093392,153.64625262779455,-0.12727334696659856,3.028585679103364,-9.21,9.43,186.71,238.62899987048715,213.64179054965797,181.09580310990307,320.45933376303606,0.010702113156100883,1.6412566005711924,-5.95,5.25,15.699999999999966,37.73020250544181,30.939427633833592,37.20338116135954,31.46026086252113,23.995896387184732,4.803134804592855,17.59,27.96,35201.979999999996,4231.139341181284,1758.3246058268294,652.2353156146798,1132.358764421764,healthysinglecutlong,70.0,80.0,70.0_80.0
1419.5824808184143,654.5296501229026,0.0,2929.0,2220227.0,54764.127154692076,84841.12631903931,16738.798268571158,66418.75779917631,-0.16137468030690535,1.1241226031345934,-3.92,3.3,252.39,108.74738562340411,82.96610355796318,88.97524743492346,44.53429822220079,-0.04495524296675192,2.1686420281085232,-6.06,5.4,70.31,13.393452006353103,46.50515291310012,80.57432524136057,76.61718816098262,9.847020460358056,0.7723054449818654,7.11,12.22,15400.740000000002,41.05371119699736,46.34858099170394,51.14928917213554,77.2854689440567,-0.15877237851662404,3.7535970508715,-11.02,10.39,248.31999999999996,227.93542406692248,105.25956689321202,159.32123746118174,179.166468489233,-0.277960358056266,3.4147909989051235,-13.1,8.95,434.73,283.1880192256712,192.50490845432864,223.92109667244247,336.658682868689,0.03215473145780051,1.8573331950787808,-4.68,4.46,50.29000000000001,6.716336889178949,16.537569667662833,31.805617942972276,16.77090248863729,24.71542199488491,4.612987463514762,17.52,28.02,38654.92,4044.519915964488,2384.040206584587,523.0178155967584,774.1481126852783,healthysinglecutshort,70.0,80.0,70.0_80.0
1323.9188034188035,684.9693718814457,0.0,2928.0,2168579.0,171684.62248797884,104303.6875953659,25991.924122014043,66261.17026671323,-0.15504884004884004,1.1020506321876722,-3.79,3.62,253.97000000000003,69.92838086615785,96.69730985110404,119.37504536449704,108.8236185254983,-0.010244200244200238,2.116586987961227,-5.14,4.83,16.779999999999994,86.9004284414883,119.84948153010762,76.06524923794757,68.97435485944783,9.829010989010989,0.7987332759019671,7.13,12.1,16099.92,78.22466810060264,61.477668880818804,28.730237673203444,60.233317943130146,-0.1322954822954823,3.6691092238210623,-10.35,9.91,216.70000000000005,259.07289187664907,202.00501987678894,50.88852056170114,142.0204068972208,-0.18567765567765562,3.0867458195416737,-9.32,10.94,304.14,311.6892642178171,218.77349830421647,96.92098596573518,290.2233270268193,0.019255189255189258,1.8149675643561152,-4.23,4.21,31.540000000000003,67.65581586717913,29.473465253714572,17.39121310805877,14.185814658672678,24.592100122100124,4.717998076080301,17.66,28.57,40281.86,4460.427558685408,2331.5571720540065,304.2457415190142,1158.857298472311,healthytwocutlong,70.0,80.0,70.0_80.0
1350.3754578754579,687.5051559772946,0.0,2928.0,2211915.0,54335.93956566648,20517.065849113704,62303.43318465515,105960.57716440108,-0.24686202686202688,1.0842126245121144,-3.71,3.23,404.36,229.4899605413387,143.6144069115815,30.688593871456483,94.2375661385486,0.03174603174603175,2.015907707872579,-5.15,4.6,52.000000000000014,90.97955294800758,120.525111816204,16.49084199183952,34.942235090701416,9.838217338217339,0.7724196456928419,6.93,12.28,16115.0,74.66884284330195,58.8122335745644,10.317368540517982,79.89021098903257,-0.17708180708180704,3.5256055213896094,-9.92,9.79,290.05999999999995,273.91171953581136,188.4112120153176,48.794000428660205,167.33343620755332,-0.22636752136752133,3.2068863714641305,-11.51,10.58,370.7900000000001,388.4019369941176,238.63856853916542,6.3699611519223795,268.01940390615977,0.03996947496947497,1.7895232512352808,-5.0,3.97,65.47000000000001,81.82195115662888,21.297944709058385,20.293506031740236,40.37468366318779,24.331520146520145,4.779080400225167,17.42,28.13,39855.03,4546.830899573875,2326.0520271591818,206.47753981375965,1163.006495013034,healthytwocutshort,70.0,80.0,70.0_80.0
1370.8,652.4477565432461,0.0,2928.0,1871142.0,25376.24088407835,135687.65588218733,147926.1683923806,37255.45313190536,-0.17906959706959708,1.1402889288728948,-3.19,2.69,244.42999999999995,86.51022287788817,187.00432003951101,90.06771185337195,31.165601003403722,-0.056446886446886446,2.313477642847561,-5.21,4.75,77.05000000000001,96.51910252149221,159.48123059784788,52.86265964680778,11.998734789299395,9.865487179487179,0.7962061143796632,7.28,13.58,13466.39,118.2177021642061,107.04402717746375,20.087847860327848,63.48595511243542,-0.18634432234432233,3.7708789560555167,-9.6,8.56,254.35999999999996,291.5065631271901,216.63559584236538,51.384491630000205,138.56588628464192,-0.30863003663003663,2.8894762872838147,-11.05,9.9,421.28,491.390666247398,357.35066587834143,117.53620167561056,258.4430167375728,-0.015465201465201465,1.881203540717903,-3.91,3.85,21.109999999999992,72.91773654479579,33.96666035897994,29.233458402069353,14.491584174750159,23.673355311355316,4.956685057966033,17.45,27.98,32314.129999999997,4193.145249412644,1264.9227368056993,841.7966495661126,1050.3593730426617,healthywarped,70.0,80.0,70.0_80.0
1449.9677655677656,873.4777521931088,0.0,2929.0,1979206.0,69994.30880927354,37056.332722044535,40541.78305783066,53407.18521149154,0.09175824175824175,4.698720485192028,-9.59,9.28,125.25000000000006,142.4890089956197,98.35418343660456,20.125420242590543,88.65138221130168,-0.009289377289377362,9.18935792400399,-15.98,15.8,12.679999999999964,57.70478984527001,32.96645705161707,27.552618172384317,46.524222886606516,9.715076923076923,7.682808948928198,-4.14,22.83,13261.080000000002,89.18128699786132,33.00925941049554,22.65617848272747,50.16161381418608,-0.05265934065934073,7.533125676086706,-16.09,15.15,71.87999999999997,78.09248732909681,19.662820758102836,14.110682168948209,37.55897169682819,0.015377289377289572,42.986310765280855,-77.13,75.87,20.989999999999924,133.20427199232907,22.958123715551384,109.87019786519845,172.5568994128802,-0.005560439560439566,16.693079557872714,-28.12,27.54,7.590000000000018,71.50946426004373,7.2815169720258615,29.144374068600897,69.39866346394042,25.12130402930403,3.8744027902150617,17.34,27.53,34290.58,2507.228866732431,1975.3228783839186,1314.678545396388,624.1643456179653,notchlong,70.0,80.0,70.0_80.0
1466.6491909385113,756.039600109017,0.0,2930.0,2265973.0,26251.942303905205,4737.108497872087,4593.4954856423965,2407.9070623555112,-0.015954692556634294,1.7150592499843682,-4.45,5.13,24.65,70.39848442352633,36.848975208478635,142.9790815587851,115.07340962624143,0.0071974110032362515,1.5745035617245406,-4.26,5.46,11.120000000000019,6.367343403351895,2.1556412033017014,14.028395092645816,25.417774149315097,9.77717799352751,1.8735581461204656,4.66,14.62,15105.74,73.71829468795865,43.37370670914096,151.17941492241746,121.70097474923902,-0.127126213592233,1.9821332433583057,-5.38,5.33,196.41000000000003,127.80330583525992,47.54993000245019,107.62661286555846,83.66173579757478,-0.0988284789644013,7.240570968364775,-20.58,18.4,152.69,146.25014406624518,221.58321609263277,510.6412019342186,415.03702408717504,0.005262135922330089,1.8675135363116948,-5.3,4.8,8.129999999999992,29.661289380480188,24.24946008280063,42.56618262224478,36.23905216690103,23.207760517799358,3.7800318359125433,18.13,27.23,35855.990000000005,3614.152744834773,1272.7325773339167,185.85432578381273,946.1727932844974,notchshort,70.0,80.0,70.0_80.0
1325.8600143575018,567.3452957762872,0.0,2928.0,1846923.0,45598.03662338781,105152.61856126905,91843.3213937539,48535.403001217666,0.021816223977027992,0.7892115818969224,-2.33,2.62,30.39,35.47976045191099,11.034609689946326,16.091510209719548,12.229231550706341,-0.01399138549892319,1.1406975762412492,-4.08,3.1,19.490000000000002,17.18806911718051,16.20893250901089,22.631979175914807,8.464453415596376,9.826087580760948,0.6823366683778818,7.61,12.84,13687.74,10.71940443184382,9.085912569222852,17.348325512533748,10.839876398445739,-0.0033883704235463086,2.103767926382861,-9.87,6.43,4.719999999999999,15.493109340436817,35.15700329935246,32.94137619921127,5.391527008890076,0.013567839195979889,2.5107603845104927,-9.22,9.66,18.90000000000002,27.480977018894887,13.70791516351839,16.01275069456001,12.352774138100324,0.006159368269921038,0.9525843310906238,-3.0,2.86,8.579999999999998,11.34912180555298,11.25323731155193,9.442571478003176,4.82400929768071,23.781579325197413,4.682480607691858,17.33,27.83,33127.73999999999,3978.3485769892714,1403.0087378326227,811.7915050760638,1034.341715963518,scracth,70.0,80.0,70.0_80.0
1791.5220048899755,1275.0871230140222,0.0,2931.0,1465465.0,53177.3587525237,37113.44880879707,31927.671921823174,9160.077553707679,0.3891320293398533,15.450986939768157,-34.78,42.71,318.3100000000002,147.738872325098,55.299848802361176,35.7437413882348,130.53751605783086,0.31515892420537905,35.83462282751002,-79.1,77.86,257.79999999999995,337.1991899510704,124.90718940916047,220.7310887631279,328.8669581818202,9.187127139364303,19.484871441616058,-36.72,51.11,7515.07,226.6391673616821,228.67234695672832,128.42820184919879,143.54783442021582,0.7431907090464549,56.56198397997471,-144.05,135.28,607.93,280.85191649471915,376.8240613790955,295.41937312071457,357.04996304262033,0.18424205378973152,101.41116804561823,-206.7,182.28,150.7100000000014,1077.0912886709705,689.3104759495467,413.32291360677505,1025.1521241400549,-0.3110146699266501,41.84184828078645,-81.63,70.57,254.40999999999963,212.87263864656416,83.26883552626066,250.56286642999456,276.92704994847634,23.413997555012227,4.78857478222715,16.6,27.33,19152.649999999998,2285.664655017162,1152.3801878384897,10.11789562023525,571.9792905374497,singlecutlong,70.0,80.0,70.0_80.0
1388.2661782661783,984.6182075399662,0.0,2932.0,2273980.0,151221.10362543832,99535.27152892509,55164.250971638336,132576.52880892513,0.20768009768009765,5.597866481791769,-11.41,12.29,340.17999999999995,201.2387930294821,128.12263978651666,67.29086525155654,132.0426096559092,0.03502442002442003,15.212927354688754,-34.93,38.44,57.36999999999992,154.59452502989697,84.53892818200586,84.47424184522659,81.90308804117235,9.794578754578755,7.1380910265890405,-10.35,30.8,16043.52,16.79290646488217,102.84410470341848,71.785237514933,36.19316965852689,0.15145909645909647,23.660476578047653,-58.07,59.49,248.09000000000012,202.27502641899775,151.8055297633729,73.4271405030068,160.12600149236079,-0.3674114774114774,35.211730863011375,-90.37,84.3,601.8199999999997,248.8350291856687,386.42562224014074,58.448201787542004,425.6008495530643,0.03322344322344318,19.588637812968404,-34.86,37.62,54.41999999999996,114.12132369186438,36.57132272003052,97.71909604203725,47.78333504766263,24.274676434676433,5.049271661262137,16.67,28.52,39761.92,4786.032036725447,2455.5019889939676,475.35059910358933,1226.5431979210434,singlecutshort,70.0,80.0,70.0_80.0
1580.1106227106227,1138.6748220629008,0.0,2930.0,2156851.0,31019.961950706693,76617.53330002802,12208.626512434734,58461.958498196225,0.7663076923076924,13.37850790781212,-33.83,39.41,1046.0100000000002,681.2138256515077,249.18103602841285,32.01595579883765,251.20092613732658,-0.29383150183150175,18.582516661262915,-54.67,48.33,401.07999999999987,322.76420330782537,157.55818950980867,117.76804946218803,200.99383299305816,9.817274725274725,18.763736174073657,-49.73,65.88,13400.580000000002,532.3535924494516,463.86971073255506,224.20918914998757,302.9573039526763,-0.005875457875457904,21.54369307739647,-72.8,70.61,8.01999999999984,453.28263271861664,848.7981657967667,315.01697535975546,983.1865072390007,-0.6194578754578758,98.32759336298189,-293.08,262.75,845.56,2110.3292556768624,2395.9437242545264,1316.8197245499446,2500.5789879171216,-0.12917948717948707,38.64851840253872,-94.09,86.8,176.33000000000027,278.59097531840234,451.39196547723003,225.21836590846254,435.8403418406143,25.805018315018312,5.224631569430958,15.33,28.66,35223.85,3294.6698552918733,2730.803159121539,1821.0017549667866,824.8563517673942,twocutlong,70.0,80.0,70.0_80.0
1384.1998913633895,642.9631534946257,0.0,2929.0,2548312.0,79759.39852639835,65075.45900783794,134478.93560219402,119052.59828635481,0.04434003259098316,0.8813871169582815,-2.17,2.02,81.62999999999997,53.63885605050159,15.81922057650053,11.636059406267389,12.180280957848348,-0.010537751222161865,2.039626336733296,-5.28,5.54,19.400000000000134,8.008941294969867,5.247503252884266,19.04451239327132,15.078543147880808,9.830260727865292,0.8080434436783737,6.88,13.17,18097.51,9.639213251233864,2.8526673152481097,22.260380268238546,14.787440681039268,0.01555676262900598,3.193374953366048,-7.47,8.59,28.639999999999986,46.52621790722851,23.2852502504422,37.30863176295824,42.03414808546261,-0.017946768060836497,2.836840401722834,-8.42,7.74,33.040000000000106,46.29619272717541,28.972006058831536,38.455738051720935,41.08262055038726,0.01776208582292232,1.2568517223303703,-4.15,3.97,32.70000000000008,51.73897406685391,30.044138270446044,8.560740470777741,18.292251577814675,24.426208582292233,5.053717608927031,16.29,28.35,44968.649999999994,5135.364192034501,3172.0279919002965,821.5463972999834,920.7202227337912,twocutshort,70.0,80.0,70.0_80.0
1403.804391217565,736.9923506235259,0.0,2928.0,2109918.0,18457.176066995697,8800.789748058316,45033.65488168153,51974.10849764755,0.003659347970725216,1.2701462538012502,-3.67,3.54,5.499999999999999,14.771780798611957,9.669961989779065,22.23978766664477,18.681776438666297,-0.03053226879574185,1.8506298174803304,-6.8,5.5,45.890000000000015,11.685190547986405,6.512868567170691,10.231544068045427,8.52284599749975,9.828529607451763,2.135282270070141,3.52,16.85,14772.279999999999,16.27144824143814,11.756668575214373,8.356045140827243,18.996672839429575,-0.03169660678642715,2.659593660484752,-11.69,11.94,47.64000000000004,13.431042075317455,22.57901265042594,23.27429105483647,18.52777311971948,-0.030532268795741856,8.232765072641595,-25.96,27.63,45.89,48.61358624633794,49.34539489955037,56.36548755774231,49.78314220423335,0.014258150365934787,2.1100860895426066,-4.73,7.66,21.42999999999998,25.488687237890407,8.511956804935513,2.0755890678386284,1.137039952006783,24.3830871590153,5.021395770707843,17.11,28.74,36647.779999999984,4422.813309959687,2135.523584386529,412.56553837012245,1199.3264669393275,warped,70.0,80.0,70.0_80.0
